id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
17943,0.0001320924639,0.31535410881,0.40070438385,0.281448811293,7.42462725611e-05,7.18812952982e-05,0.0020535683725,4.81511051476e-05,0.000112783585791
30228,5.99470104135e-06,0.000211342281546,1.29237450892e-05,0.000581724452786,0.999153256416,1.92392053577e-06,2.6832381991e-05,3.41971303897e-06,2.63276911028e-06
42291,0.149616882205,0.0255891438574,0.00500764511526,0.0101726735011,0.00873444508761,0.226639166474,0.00792050734162,0.0624661184847,0.50385338068
35087,0.00069681648165,1.23638992591e-05,9.75184138952e-06,0.000423627585405,4.71358507639e-05,0.993636548519,0.000145274258102,0.00176508643199,0.00326337874867
9278,0.00729198846966,0.322539299726,0.418234854937,0.173051044345,0.00247241207398,0.00201943912543,0.0717975497246,0.000964789942373,0.00162861263379
41990,0.00122992519755,0.000355007738108,7.29364619474e-05,0.00317584909499,5.59424051971e-06,0.9741538167,0.00380179518834,1.52651937242e-05,0.0171897932887
43734,0.0154327023774,1.67266171047e-05,2.7955553378e-05,0.0033629774116,1.64410721482e-05,0.88837492466,0.0849557071924,0.00436788937077,0.00344461132772
44936,2.40046836575e-11,5.61255821549e-14,3.89608836729e-13,1.59266921873e-09,3.67534541484e-15,1.0,1.31000585379e-10,3.50239559577e-10,7.12128134239e-10
47682,0.0872213318944,0.00014483279665,0.000115002054372,0.000214486266486,0.00028306277818,0.0915351584554,0.00752332340926,0.795399665833,0.0175631605089
16520,0.000842147215735,0.795816957951,0.159429967403,0.0142741380259,0.00133710342925,0.0135462246835,0.0100491130725,0.00282939290628,0.00187498517334
37707,0.0181168057024,9.68061613094e-06,1.23986637846e-05,0.00179235695396,4.04859711125e-05,0.866564512253,0.00986209698021,0.0952141359448,0.00838753674179
60538,0.0510834679008,4.08776577387e-06,1.06058564597e-06,8.9353598014e-06,4.76625700685e-06,0.00319365621544,2.77344242932e-05,5.41199042345e-05,0.945622205734
37588,7.72453458077e-14,1.89315201021e-14,9.53147134245e-14,8.35090070012e-12,7.28724017393e-17,1.0,1.14598044595e-12,1.37670918502e-12,1.2874164625e-12
60818,0.00312190735713,0.000578482809942,0.000344652944477,0.000205664153327,3.99186610593e-05,0.166708186269,0.000202394512598,0.0269914064556,0.80180734396
1950,0.000126174665638,0.658210098743,0.265798300505,0.0726320594549,0.000751734885853,0.000146155114635,0.00199851999059,4.61758681922e-05,0.000290754804155
46137,0.0712131336331,7.37298396416e-05,0.000105567611172,0.0013481703354,0.00017345881497,0.592746257782,0.0925916805863,0.235489651561,0.00625833449885
37035,8.87151782081e-06,9.53762173594e-06,7.87818316894e-06,4.53847860626e-05,6.03856676662e-07,0.999745547771,0.000164004130056,1.40710189953e-05,4.12132885685e-06
11061,3.89373271901e-05,0.627729892731,0.316738367081,0.0549595765769,0.00012790467008,1.33675603138e-05,0.000239563989453,2.06612803595e-05,0.000131772772875
14502,0.00260790181346,0.406627655029,0.509463012218,0.0514032095671,0.000535260827746,0.000702620774973,0.0271634161472,0.000596274097916,0.000900652841665
6531,0.000823836191557,0.922851324081,0.0247855726629,0.000811590696685,0.000318145845085,0.0135449329391,0.000175695982762,0.0292809009552,0.00740796001628
14679,0.000486465607537,0.379684686661,0.518596887589,0.091669715941,0.000805966963526,0.000240892011789,0.0071944789961,0.000450597202871,0.000870251387823
20535,5.85503621551e-05,0.059042558074,0.827991962433,0.0483956299722,1.50731157191e-05,0.000345010077581,0.0639709979296,9.24875421333e-05,8.77491911524e-05
26596,0.000187718440429,0.237271443009,0.489867329597,0.267497360706,5.62674031244e-05,0.000188328194781,0.0047323401086,0.00011410672596,8.49987700349e-05
21563,0.000388092477806,0.429834753275,0.455590128899,0.109550401568,0.000814361963421,0.000539821339771,0.00294451089576,0.000147261627717,0.000190736536752
36350,4.04250386055e-07,5.14131182072e-09,1.23990986367e-07,2.43000766176e-08,1.5606602382e-12,0.262661725283,0.737337648869,9.19235532137e-08,1.18743734845e-08
19767,0.000109416389023,0.48389339447,0.484147518873,0.000449407874839,0.000503261224367,0.001585161197,0.000228149059694,0.0289888586849,9.48508750298e-05
31153,1.25841195242e-08,2.91775086225e-06,1.11894529198e-08,8.64662215463e-05,0.999910473824,4.06788513985e-09,7.00520317309e-08,6.34228891627e-09,1.0940428119e-08
12857,0.000111382978503,0.279164105654,0.625604510307,0.0900755673647,5.22598420503e-05,8.76026024343e-05,0.00478390464559,4.54497567262e-05,7.52686682972e-05
46377,0.0286035146564,0.00156467966735,0.00771171040833,0.000186265984667,6.60338128e-06,0.0140830641612,0.944875240326,0.000141782511491,0.00282713631168
1158,0.781997144222,4.81551178382e-05,5.70882402826e-05,0.000105496088509,3.98911652155e-05,0.116547428071,0.0130291031674,0.0209959540516,0.0671796500683
