"id","Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","Class_9"
0,7.71516289432839e-05,0.748322159983218,2.05068781971931,0.198624338954687,0.000205898475542199,0.000386216964216146,0.00103457777004223,0.000240271397160541,0.000421184111473849
1,2.03481449290166e-06,0.118797340430319,2.8722637295723,0.00881088053574786,6.88808736981628e-06,3.68620437996015e-06,9.96157637018769e-05,4.74353571888741e-06,1.0853070932626e-05
2,0.000263725506556511,2.93328601121902,0.0228096740320325,0.0383876040577888,0.000172094220033614,0.00111663743155077,5.30670922671561e-05,9.86450068012346e-05,0.00381267261400353
3,3.24571406054019e-05,2.85636425018311,0.131767781451344,0.011560003971681,3.95132792618824e-05,1.24799928471475e-05,0.000130086078570457,1.14267563731119e-05,8.18268345028628e-05
4,0.000261002492152329,2.62358868122101,0.351984463632107,0.0221066487720236,0.000171033105289098,0.000238465188886039,0.000963315836997936,0.000284022034975351,0.000402301586291287
5,4.54215573597594e-06,7.00654918972532e-06,9.18276819639186e-07,4.786649682848e-08,2.8126935092132e-07,0.117035195198696,2.32376606277285e-05,2.88290703296661,2.17255740153632e-05
6,1.48289032040338e-05,0.158973379060626,1.66842478513718,1.17130294442177,3.18107890961983e-05,4.48594441877503e-05,0.00110779399983585,1.34541910483676e-05,8.62803808558965e-05
7,9.8144463436256e-06,1.99090081453323,0.919254422187805,0.0894494717940688,6.41985261609079e-05,3.24022207678354e-05,0.000179359546564228,1.64226835295267e-05,9.29810066736536e-05
8,1.74234187397815e-05,1.52715948224068,0.0233903992921114,1.44895920157433,0.000287919225229416,1.35564705487923e-05,0.000101346628071042,1.20381874069153e-06,6.96367774253304e-05
9,0.168765159323812,4.34018104442657e-05,6.87321590930878e-06,6.55837619234489e-06,0.000196180948478286,0.000199486927158432,5.78300674760612e-05,0.000468610327516217,2.83025598526001
10,1.58892262402954e-08,8.95475388418276e-06,5.09123306073889e-05,2.99992370605469,8.29571496496762e-07,1.48218610475093e-05,4.77439999091445e-07,2.94417807246775e-07,2.6845957630528e-07
11,5.74346197004988e-12,3,3.3121475007114e-08,2.57910634548272e-09,1.11954788111813e-10,2.17149849216458e-12,1.69634454469152e-13,2.28948668590625e-12,6.83412464233578e-10
12,0.00100050883702352,0.430075086653233,2.25330966711044,0.0741586349904537,0.000768756313846097,0.00634148810058832,0.231521852314472,0.00202748415176757,0.00079656306115794
13,2.63622483487325e-06,0.936518203467131,2.06020900607109,0.00303560731117614,4.03035056706358e-06,6.9275358782761e-06,0.000207552860956639,8.71984309469553e-06,7.46472801438358e-06
14,7.064105830068e-05,2.04269069433212,0.927097097039223,0.0280464519746602,9.2595444584731e-05,1.29073866901308e-05,0.000278137740679085,5.29425838067255e-05,0.00165845114679541
15,0.00069347408862086,1.86209344863892,1.04251238703728,0.080364559777081,0.000853806021041237,0.00399281966383569,0.00457069728872739,0.00212108786217868,0.00279776827665046
16,5.77780684807294e-06,2.98737597465515,0.0114774595713243,0.00109367369441316,1.3898623365094e-05,1.97644396848773e-06,3.73412649423699e-06,2.12705329971641e-06,2.50749576480302e-05
17,1.24789400682409e-11,6.1816411587992e-15,1.00011086395868e-18,7.65729836106768e-15,9.30067169676493e-14,2.94753360748291,2.58382839549554e-12,0.0524663511896506,1.02687446871875e-09
18,9.41683198085741e-08,4.87064623117157e-11,2.2760925089127e-12,1.53130904901851e-12,6.31632402457727e-09,0.000104264102446905,8.02900380512603e-10,2.9981974363327,0.00169812161038863
19,7.11008269763453e-29,4.72467477349176e-24,1.12624925943345e-29,2.57657468357647e-24,5.20729931619318e-28,3,3.99002369598044e-22,2.58869274452218e-20,6.51287132719767e-24
20,0.0128336152993143,0.935113146901131,0.44380360096693,0.0149570414796472,0.000269432908680756,0.00261740243877284,1.58925113081932,0.00095626717666164,0.000198305617232108
21,0.000418483008616022,0.000988917992799543,7.46247611687068e-05,0.000571442356886109,2.9963264465332,4.71229267873241e-05,0.00122379778258619,0.000152747263882702,0.000196339725334838
22,0.267167747020721,0.124287456274033,0.208262473344803,0.0374646843411028,0.0209225416183472,0.383747018873692,1.37537351250648,0.376413226127625,0.206361200660467
23,0.000222013268285082,0.287898764014244,2.13940489292145,0.558554902672768,0.000208388388273306,0.000122770148664131,0.0131711498834193,0.000128706724353833,0.00028844253756688
24,0.230115331709385,0.000801447706180625,6.93922611390008e-05,0.000124600368508254,0.00174317526398227,0.108095032162964,0.00460650603054091,0.248747490346432,2.40569698810577
25,0.132301681675017,0.0217491420917213,0.000393120331864338,7.52561140870966e-05,0.000723141376511194,0.00229515221144538,0.00406334752915427,0.0815990373957902,2.75680017471313
26,4.13556664398129e-05,0.285959884524345,1.2097554281354,1.50178822875023,0.000121439795748302,0.000136439290145063,0.00203486860846169,2.35858154837842e-05,0.000138879384394386
27,0.000602980053372448,2.63361512224947e-05,3.19643755375409e-06,2.79318829288222e-07,4.94461656330714e-06,0.00186473030043999,6.00512414621335e-05,2.99643868207932,0.00099879750632681
28,4.76450341011514e-05,2.91203200817108,0.0777465607970953,0.00765473756473511,0.000826483781565912,0.000114952887088293,0.000130212018120801,0.000953412127273623,0.000494060783239547
29,0.000795472165918909,0.00524969599791802,0.0440305434167385,0.000435940246461541,2.79076198239636e-05,4.20504256908316e-05,5.789392571387e-05,0.000100451184152917,2.94926005601883
30,3.07447362158454e-20,1.26754081519838e-20,1.14717585196117e-23,6.23976938125312e-20,7.51793787406814e-21,3,1.79403432935716e-15,2.83000938014427e-12,4.13936797118881e-18
31,4.23756097215049e-12,2.62669577755226e-09,1.06540948905416e-13,5.37393163302369e-08,3,5.39204680478901e-13,1.07670865197871e-10,2.03510056554526e-14,3.12470815078147e-13
32,0.000409084852435626,1.38076582551003,1.53322300314903,0.074658052995801,0.00067760054662358,0.000578581253648736,0.00542014604434371,0.00172444820054807,0.00254358845995739
33,0.000130260805690341,0.000111680720465301,3.05626895169553e-05,3.43795478485731e-06,1.10558453592091e-06,3.74916103282885e-05,9.14450126288102e-07,2.67104908289184e-05,2.99965780973434
34,3.62184416644595e-05,2.97498905658722,0.00986473984085023,0.00581148371566087,0.00873019866412506,0.000174975572917901,8.5749974459759e-05,5.0310206688664e-05,0.000257266554399393
35,2.73681584288992e-15,4.75571694871779e-10,8.65063710993697e-17,3.3207957699866e-10,3,9.31508591030022e-17,6.36550677178785e-14,3.04910199340426e-18,3.29397344480266e-15
36,0.000199736456124811,1.76153540611267,0.0510693481191993,0.03088912460953,0.000279660234809853,1.1445696502924,0.00273057993035764,0.00697354250587523,0.00175265813595615
37,5.10349851534707e-12,1.34786799768042e-16,4.83691470105885e-20,5.76458870394652e-23,1.8448934707681e-16,2.5862013348008e-14,1.30655869058383e-18,3,1.01126331079413e-11
38,3.29384026995471e-18,1.61032040285586e-18,1.17979953527322e-23,6.7710222689002e-30,6.88195925258059e-19,2.69232237283801e-16,4.29031145610693e-22,3,2.0231223056698e-16
39,2.41384866512817e-05,0.0166044943034649,2.98146069049835,0.000450470859505003,6.63451433524642e-06,0.000136822562581074,0.000603670009695634,0.000460489141005382,0.000252597290455014
40,1.39495325597261e-16,2.3908876096247e-12,2.24726971722589e-19,1.46029514304091e-13,3,6.52345601510513e-19,2.05612123297673e-16,2.0519867408856e-18,1.6624854794567e-16
41,2.5937202053683e-05,0.000365437255823053,7.75258268959078e-06,7.55103451410832e-05,2.99938726425171,2.16495010008089e-06,0.000114393291369197,1.28428754351262e-05,8.49941716296598e-06
42,1.92614391165783e-25,8.29824824254104e-20,3.47300698410206e-26,6.90427034438107e-22,2.69969267625225e-25,3,8.86292310656451e-20,1.16746119618446e-17,2.91896483991187e-21
43,0.0785973286256194,9.97207389445975e-05,0.000152577335029491,9.07949092834315e-05,0.000567478215089068,0.217036329209805,0.0128528224304318,1.11595928668976,1.57464355230331
44,1.5080698582276e-10,2.58550414734024e-10,7.56332173823096e-14,1.10575003233609e-09,2.28083308126794e-11,2.99999260902405,9.33045881442579e-10,7.44124110951816e-06,9.85207501344454e-09
45,0.000348435156411142,1.26643052697182,1.59574949741364,0.122862596996129,0.000192325736861676,0.000854000105391606,0.0127535173669457,0.000221792613956495,0.000587209948207601
46,6.293295811588e-06,2.07111952657546e-08,2.06348830879863e-09,1.27355326918801e-12,1.7080049705305e-09,1.58522202142741e-07,1.46839149385743e-08,2.9999668598175,2.6633833329015e-05
47,1.66203287861322e-05,1.38315588235855,1.61210945248604,0.00440339441411197,1.56618413029719e-05,8.38678639070167e-06,5.03937860116821e-05,2.39800170049875e-05,0.00021626349393955
48,0.000115754817670677,4.37341852510542e-07,1.23136388765488e-05,1.57504785006091e-07,6.2577631965155e-07,0.000418794665165478,0.000216514308704063,2.99892663955688,0.0003088030298386
49,4.84401519429412e-06,2.28362642129554e-08,2.62389288898865e-11,1.70265846560769e-10,4.7168940420228e-09,5.00359060850997e-07,6.03756719098902e-11,9.41664666243014e-07,2.99999368190765
50,2.94607584279351e-12,2.97809350693467e-13,6.16862437628903e-15,6.71609681079372e-13,3.02721629920238e-12,2.99999940395355,1.21209051310938e-09,5.61548230137987e-07,1.9059237071602e-11
51,1.05116935740536e-37,3.79459703317787e-32,5.44544583236624e-42,5.00486282563683e-35,8.52375383906564e-39,3,7.29155801073583e-30,4.3297505794418e-25,4.92973989009316e-32
52,1.26147099432927e-08,1.33063011165113e-08,7.52938131981518e-10,2.56117478336648e-08,9.59829681013158e-10,2.99998712539673,1.74494902438482e-06,1.12460004402237e-05,5.17222744633727e-08
53,2.17414208236733e-06,0.000698538089636713,2.15591015262362e-05,0.000570004558539949,2.99857693910599,9.11881546272753e-07,0.000128376899283467,9.13779643951784e-07,4.3720698883476e-07
54,0.00566583022009581,4.70754297765552e-06,1.89175100806516e-07,4.2090145330187e-07,1.88029027015091e-06,7.86543578783494e-05,1.62449709151247e-06,9.61455640435815e-05,2.99415063858032
