id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
17943,0.01149039316516193,0.682390637058,0.21025178655299998,0.105316750604,0.008052418545281909,0.008470522999714953,0.035283240192193234,0.010795361199700546,0.02026717996532818
30228,0.0073371652129415755,0.012614186840022626,0.0007650049845432382,0.027434417013397605,0.998938716336,0.004096377044548023,0.007048668045375665,0.004575079706267422,0.0027756280918307483
42291,0.203585006811,0.254592800755,0.086647744157941,0.15300353289319824,0.049851764787317204,0.19443408135,0.08152946385571293,0.191714255311,0.11562369119799999
35087,0.010260973839845807,0.0009097111210922949,0.001333708347038437,0.0046434319076734615,0.0006696703516440011,0.999584289378,0.003267233352379349,0.0063327452562613,0.015330632430822938
9278,0.04241774449130929,0.31797247177,0.291889088773,0.315344787593,0.03987892360545856,0.05853304417933515,0.0665621188,0.026185058379026006,0.02702156406929473
41990,0.001398363596701516,0.0018199208452017905,0.002979258948711911,0.0005604543552823906,7.72593369300436e-05,0.886922502149,0.112988322132,0.0011261048007712249,0.008569948186663675
43734,0.04337279668156067,0.00032085420027638725,0.0003690628963699819,0.062457999856623654,0.0013130702472830614,0.871233101831,0.122851382239,0.004556324189519441,0.010516239536735554
44936,9.31477481534578e-08,2.9228007160393267e-08,3.125200440549374e-07,1.2363708349601264e-07,1.0098491520222215e-08,0.9999999990999999,3.3700211749779853e-07,2.9991889047924274e-05,8.175495932822669e-07
47682,0.153343472714,0.00717904348047844,0.0025972851063928272,0.009737185046403299,0.020818380601358023,0.1018927888277674,0.033430433783455456,0.8193340563950001,0.12343514197383175
16520,0.0026168237741410866,0.9569416154639999,0.2021756903613785,0.02648436413099246,0.00341663848447564,0.023563116045166862,0.025167161791270782,0.016089893408565516,0.003992604967624521
37707,0.00666527220885989,5.955402483241582e-05,0.00010412294425341612,0.0006375427797418774,8.204545606369678e-05,0.989801447755,0.0014035736239862873,0.10074570915130827,0.001425089143783644
60538,0.08176695065379411,0.0007438056863482558,0.001451587575749393,0.0002708066048094101,0.0010444384134356607,0.015000411819313495,0.0011070950649018356,0.0013014871686420884,0.993082409356
